car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_km
Hyundai Santro,Hyundai,Santro,13,25000,Individual,Petrol,Manual,17.92,1086,62.1,5,119000,10.12667110305036
Hyundai Elantra,Hyundai,Elantra,8,67000,Dealer,Diesel,Manual,14.59,1493,113.42,5,575000,11.112462823634855
Hyundai Creta,Hyundai,Creta,3,40000,Dealer,Diesel,Manual,20.5,1582,126.2,5,1295000,10.596659732783579
Toyota Innova,Toyota,Innova,6,57900,Dealer,Diesel,Manual,12.99,2494,100.0,7,900000,10.96648993456911
Hyundai i20,Hyundai,i20,9,70000,Individual,Petrol,Manual,17.0,1197,80.0,5,300000,11.156264806643742
Hyundai Creta,Hyundai,Creta,4,58000,Dealer,Petrol,Manual,13.0,1591,121.3,5,1175000,10.968215530759236
Maruti Swift,Maruti,Swift,9,66100,Dealer,Diesel,Manual,22.9,1248,74.0,5,275000,11.098939154318382
Toyota Innova,Toyota,Innova,15,179000,Dealer,Diesel,Manual,12.8,2494,102.0,8,590000,12.095146671399466
Ford Aspire,Ford,Aspire,5,55000,Individual,Petrol,Manual,18.16,1196,86.8,5,460000,10.915106645867503
Hyundai Verna,Hyundai,Verna,8,90000,Dealer,Diesel,Manual,22.32,1582,126.3,5,530000,11.407576060361786
Hyundai i20,Hyundai,i20,4,41394,Dealer,Petrol,Manual,17.0,1197,80.0,5,640000,10.630915379572906
Maruti Celerio,Maruti,Celerio,7,27027,Dealer,Petrol,Manual,23.1,998,67.04,5,370000,10.204628644672065
Volkswagen Polo,Volkswagen,Polo,8,58000,Dealer,Diesel,Manual,22.07,1199,73.9,5,460000,10.968215530759236
Maruti Alto,Maruti,Alto,9,76154,Dealer,Petrol,Manual,19.7,796,46.3,5,275000,11.240526016049605
Tata Safari,Tata,Safari,7,75875,Dealer,Diesel,Manual,14.0,2179,138.1,7,525000,11.236855707846614
Maruti Wagon R,Maruti,Wagon R,15,120000,Individual,Petrol,Manual,18.9,998,67.1,5,80000,11.695255355062795
Mahindra KUV,Mahindra,KUV,3,5000,Dealer,Petrol,Manual,18.15,1198,82.0,6,419000,8.517393171418904
Hyundai Verna,Hyundai,Verna,11,50111,Dealer,Diesel,Manual,16.2,1493,110.0,5,199000,10.822015779350474
Hyundai i10,Hyundai,i10,9,60000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000,11.002116507732017
Maruti Swift Dzire,Maruti,Swift Dzire,6,49000,Dealer,Diesel,Manual,26.59,1248,74.0,5,470000,10.799595985047786
Renault KWID,Renault,KWID,3,10000,Individual,Petrol,Manual,23.01,999,67.0,5,380000,9.210440366976517
Maruti Alto,Maruti,Alto,6,22000,Individual,Petrol,Manual,22.74,796,47.3,5,249000,9.99884318585288
Toyota Yaris,Toyota,Yaris,2,30000,Individual,Petrol,Automatic,17.8,1496,105.5,5,950000,10.308985993422082
Honda City,Honda,City,12,57720,Dealer,Petrol,Manual,17.0,1497,118.0,5,280000,10.963376337755056
Hyundai i20,Hyundai,i20,2,30000,Individual,Petrol,Manual,18.6,1197,81.86,5,635000,10.308985993422082
Tata Tiago,Tata,Tiago,4,10000,Individual,Petrol,Manual,23.84,1199,84.0,5,425000,9.210440366976517
Maruti Swift Dzire,Maruti,Swift Dzire,5,40000,Individual,Petrol,Manual,20.85,1197,83.14,5,500000,10.596659732783579
Hyundai Santro,Hyundai,Santro,13,74000,Dealer,Petrol,Manual,17.92,1086,62.1,5,150000,11.211833885608513
Ford Ecosport,Ford,Ecosport,6,90000,Individual,Diesel,Manual,22.77,1498,98.59,5,565000,11.407576060361786
Maruti Swift Dzire,Maruti,Swift Dzire,5,70000,Individual,Diesel,Manual,26.59,1248,74.0,5,570000,11.156264806643742
Hyundai i10,Hyundai,i10,12,57000,Individual,Petrol,Manual,19.81,1086,68.05,5,180000,10.950824090522445
Maruti Ciaz,Maruti,Ciaz,4,62320,Dealer,Diesel,Manual,28.09,1248,88.5,5,675000,11.040053726628985
Maruti Alto,Maruti,Alto,6,45000,Dealer,Petrol,Manual,24.7,796,47.3,5,265000,10.714439990727769
Tata Hexa,Tata,Hexa,4,57000,Individual,Diesel,Manual,17.6,2179,153.86,7,1200000,10.950824090522445
Maruti Baleno,Maruti,Baleno,4,80000,Individual,Diesel,Manual,27.39,1248,74.0,5,520000,11.289794413577894
Hyundai Verna,Hyundai,Verna,10,46541,Dealer,Petrol,Manual,17.43,1396,105.5,5,169000,10.748110409718926
Hyundai i10,Hyundai,i10,9,56468,Dealer,Petrol,Manual,20.36,1197,78.9,5,268000,10.941447093992288
Volkswagen Polo,Volkswagen,Polo,5,34000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,650000,10.434145214930487
Honda Amaze,Honda,Amaze,2,2000,Individual,Petrol,Manual,19.5,1199,88.76,5,650000,7.601402334583733
Hyundai i10,Hyundai,i10,6,15000,Individual,LPG,Manual,19.2,1086,68.05,5,420000,9.61587214452889
Maruti Swift Dzire,Maruti,Swift Dzire,10,80000,Individual,Petrol,Manual,17.5,1197,85.8,5,221000,11.289794413577894
Hyundai Santro,Hyundai,Santro,12,70521,Dealer,LPG,Manual,13.45,1086,62.1,5,175000,11.163679996858372
Honda City,Honda,City,5,55000,Dealer,Petrol,Manual,17.8,1497,117.3,5,624000,10.915106645867503
Maruti Baleno,Maruti,Baleno,2,10000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,850000,9.210440366976517
Hyundai i20,Hyundai,i20,11,50000,Individual,Petrol,Manual,18.5,1197,80.0,5,245000,10.819798284210286
Honda Amaze,Honda,Amaze,5,103000,Dealer,Diesel,Manual,25.8,1498,98.6,5,525000,11.542493975902508
Hyundai i20,Hyundai,i20,3,40000,Individual,Diesel,Manual,21.19,1396,88.76,5,630000,10.596659732783579
Hyundai Creta,Hyundai,Creta,6,90000,Individual,Diesel,Manual,21.38,1396,88.7,5,750000,11.407576060361786
Mahindra XUV500,Mahindra,XUV500,8,80000,Individual,Diesel,Manual,15.1,2179,140.0,7,700000,11.289794413577894
Maruti Alto,Maruti,Alto,4,28000,Dealer,Petrol,Manual,24.7,796,47.3,5,340000,10.239995502805316
Ford Figo,Ford,Figo,4,83000,Dealer,Diesel,Manual,24.4,1499,98.96,5,650000,11.326607934898927
Mahindra XUV500,Mahindra,XUV500,5,80000,Individual,Diesel,Manual,16.0,2179,140.0,7,1090000,11.289794413577894
Mahindra KUV,Mahindra,KUV,5,32000,Individual,Petrol,Manual,18.15,1198,82.0,6,385000,10.373522431293592
Toyota Innova,Toyota,Innova,11,43221,Dealer,Diesel,Manual,12.99,2494,100.6,7,840000,10.674104903862972
Hyundai Creta,Hyundai,Creta,5,16000,Dealer,Diesel,Manual,19.67,1582,126.2,5,851000,9.680406499268875
Maruti Swift,Maruti,Swift,9,106600,Individual,Petrol,Manual,18.6,1197,85.8,5,300000,11.576848171532921
Maruti Swift,Maruti,Swift,6,89000,Dealer,Diesel,Manual,25.2,1248,74.0,5,565000,11.39640288460621
Hyundai Grand,Hyundai,Grand,3,7245,Dealer,Petrol,Manual,18.9,1197,81.86,5,425000,8.888204871455022
Datsun GO,Datsun,GO,3,9600,Individual,Petrol,Manual,19.83,1198,67.0,7,650000,9.169622538697624
Maruti Alto,Maruti,Alto,5,29289,Dealer,Petrol,Manual,22.74,796,47.3,5,239000,10.285001439821778
Maruti Swift Dzire,Maruti,Swift Dzire,2,27000,Individual,Petrol,Manual,22.0,1197,81.8,5,550000,10.203629181337648
Toyota Innova,Toyota,Innova,11,77000,Individual,Diesel,Manual,12.8,2494,102.0,8,520000,11.251573687764477
Hyundai Grand,Hyundai,Grand,12,59000,Dealer,Diesel,Manual,24.0,1120,70.0,5,210000,10.985309671896763
Hyundai Santro,Hyundai,Santro,2,20000,Individual,Petrol,Manual,20.3,1086,68.0,5,480000,9.90353755128617
Datsun RediGO,Datsun,RediGO,3,50000,Individual,Petrol,Manual,22.7,799,53.64,5,250000,10.819798284210286
Maruti Swift Dzire,Maruti,Swift Dzire,8,145495,Individual,Diesel,Manual,23.4,1248,74.0,5,550000,11.887903873806854
Hyundai Grand,Hyundai,Grand,2,36000,Dealer,Petrol,Manual,18.9,1197,81.86,5,525000,10.491301994830229
Volkswagen Polo,Volkswagen,Polo,2,12600,Dealer,Petrol,Manual,16.2,1199,74.0,5,625000,9.441531454869693
Maruti Swift Dzire,Maruti,Swift Dzire,6,120000,Individual,Diesel,Manual,26.59,1248,74.0,5,450000,11.695255355062795
Maruti Swift,Maruti,Swift,5,130130,Dealer,Diesel,Manual,25.2,1248,74.0,5,400000,11.776296914364346
Renault Duster,Renault,Duster,8,120000,Individual,Diesel,Manual,20.45,1461,83.8,5,340000,11.695255355062795
Datsun RediGO,Datsun,RediGO,4,9500,Individual,Petrol,Manual,22.7,799,53.0,5,300000,9.15915233520675
Maruti Swift Dzire,Maruti,Swift Dzire,4,70000,Individual,Diesel,Manual,26.59,1248,74.0,5,590000,11.156264806643742
Tata Safari,Tata,Safari,6,120000,Individual,Diesel,Manual,14.0,2179,138.1,7,620000,11.695255355062795
Maruti Eeco,Maruti,Eeco,1,8001,Dealer,Petrol,Manual,15.37,1196,73.0,5,425000,8.98744678941718
Maruti Ertiga,Maruti,Ertiga,7,79000,Dealer,Diesel,Manual,20.77,1248,88.8,7,610000,11.277215789596893
Mahindra XUV500,Mahindra,XUV500,6,60000,Individual,Diesel,Manual,15.1,2179,140.0,7,660000,11.002116507732017
Maruti Swift,Maruti,Swift,4,48148,Dealer,Petrol,Manual,18.6,1197,85.8,5,520000,10.782055648578622
Maruti Wagon R,Maruti,Wagon R,11,25000,Individual,Petrol,Manual,18.9,998,67.1,5,190000,10.12667110305036
Honda Amaze,Honda,Amaze,5,41200,Dealer,Petrol,Manual,18.6,1199,88.76,5,349000,10.626217806887722
Maruti Eeco,Maruti,Eeco,5,5000,Individual,Petrol,Manual,15.37,1196,73.0,5,308000,8.517393171418904
Honda City,Honda,City,5,34000,Dealer,Diesel,Manual,25.1,1498,98.6,5,629000,10.434145214930487
Maruti Swift Dzire,Maruti,Swift Dzire,6,57000,Dealer,Diesel,Manual,26.59,1248,74.0,5,525000,10.950824090522445
Maruti Ciaz,Maruti,Ciaz,4,34000,Dealer,Petrol,Manual,20.73,1373,91.1,5,795000,10.434145214930487
Hyundai i20,Hyundai,i20,7,72536,Dealer,Petrol,Manual,17.0,1197,80.0,5,480000,11.19185205548872
Maruti Ciaz,Maruti,Ciaz,6,15000,Individual,Petrol,Manual,20.73,1373,91.1,5,610000,9.61587214452889
Maruti Swift Dzire,Maruti,Swift Dzire,6,30000,Individual,Petrol,Manual,20.85,1197,83.14,5,420000,10.308985993422082
Volkswagen Vento,Volkswagen,Vento,8,44000,Dealer,Diesel,Manual,20.54,1598,103.6,5,365000,10.691967639914864
Hyundai Creta,Hyundai,Creta,5,24000,Dealer,Petrol,Manual,15.29,1591,121.3,5,750000,10.085850775128717
Maruti Ertiga,Maruti,Ertiga,9,90000,Individual,Diesel,Manual,20.77,1248,88.76,7,350000,11.407576060361786
Hyundai i10,Hyundai,i10,9,38452,Dealer,Petrol,Manual,20.36,1197,78.9,5,219000,10.557191995297144
Hyundai i20,Hyundai,i20,8,34000,Dealer,Diesel,Manual,21.9,1396,88.76,5,325000,10.434145214930487
Maruti Swift,Maruti,Swift,9,66001,Dealer,Diesel,Manual,22.9,1248,74.0,5,275000,11.097440323579738
Maruti Wagon R,Maruti,Wagon R,13,28640,Individual,Petrol,Manual,18.9,998,67.1,5,166000,10.262594536666143
Toyota Innova,Toyota,Innova,14,175000,Dealer,Diesel,Manual,12.8,2494,102.0,8,600000,12.07254696717504
Mahindra Bolero,Mahindra,Bolero,3,30000,Individual,Diesel,Manual,16.5,1493,70.0,7,750000,10.308985993422082
Maruti Baleno,Maruti,Baleno,5,50000,Individual,Petrol,Manual,21.4,1197,83.1,5,575000,10.819798284210286
Ford Ecosport,Ford,Ecosport,3,36000,Dealer,Diesel,Manual,23.0,1498,98.96,5,825000,10.491301994830229
Hyundai i20,Hyundai,i20,10,66692,Dealer,Petrol,Manual,17.0,1197,80.0,5,310000,11.107855278870101
Maruti Alto,Maruti,Alto,5,8230,Dealer,Petrol,Manual,20.92,998,67.1,5,270000,9.015662792972645
Renault KWID,Renault,KWID,5,35000,Individual,Petrol,Manual,25.17,799,53.3,5,244000,10.463131911491967
Maruti Swift Dzire,Maruti,Swift Dzire,7,120000,Individual,Diesel,Manual,23.4,1248,74.0,5,440000,11.695255355062795
Hyundai Creta,Hyundai,Creta,6,66500,Dealer,Diesel,Manual,19.67,1582,126.2,5,750000,11.104972264124868
Maruti Alto,Maruti,Alto,4,7000,Individual,Petrol,Manual,23.95,998,67.05,5,300000,8.853808274977197
Maruti Wagon R,Maruti,Wagon R,9,60000,Individual,CNG,Manual,26.2,998,58.2,5,215000,11.002116507732017
Maruti Swift Dzire,Maruti,Swift Dzire,9,25000,Individual,Petrol,Manual,19.1,1197,85.8,5,540000,10.12667110305036
Mahindra XUV300,Mahindra,XUV300,1,2000,Individual,Diesel,Manual,20.0,1497,115.0,5,800000,7.601402334583733
Maruti Swift Dzire,Maruti,Swift Dzire,8,58000,Individual,Diesel,Manual,23.4,1248,74.0,5,420000,10.968215530759236
Maruti Celerio,Maruti,Celerio,4,38963,Dealer,Petrol,Manual,21.63,998,67.04,5,425000,10.570393421890847
Datsun GO,Datsun,GO,6,30000,Individual,Petrol,Manual,20.63,1198,67.0,5,276000,10.308985993422082
Ford Freestyle,Ford,Freestyle,3,63001,Dealer,Diesel,Manual,23.8,1499,98.97,5,600000,11.050921750901521
Maruti Swift,Maruti,Swift,7,57351,Dealer,Diesel,Manual,22.9,1248,74.0,5,450000,10.956962995532708
Skoda Superb,Skoda,Superb,8,69000,Dealer,Diesel,Automatic,17.2,1968,138.1,5,649000,11.141876276228
Maruti Wagon R,Maruti,Wagon R,3,9450,Dealer,Petrol,Automatic,20.51,998,67.0,5,412000,9.153875834995056
Mahindra Scorpio,Mahindra,Scorpio,5,20000,Individual,Diesel,Manual,15.4,1997,120.0,7,879000,9.90353755128617
Maruti Swift Dzire,Maruti,Swift Dzire,5,78051,Dealer,Petrol,Manual,20.85,1197,83.14,5,625000,11.26513055021489
Hyundai Creta,Hyundai,Creta,2,19000,Dealer,Petrol,Manual,13.0,1591,121.3,5,1075000,9.852246888342531
Honda Amaze,Honda,Amaze,7,46000,Individual,Petrol,Manual,18.0,1198,86.7,5,480000,10.736418414365376
Maruti Ertiga,Maruti,Ertiga,9,90000,Individual,Diesel,Manual,20.77,1248,88.76,7,450000,11.407576060361786
Hyundai i20,Hyundai,i20,10,70000,Dealer,Diesel,Manual,21.9,1396,90.0,5,200000,11.156264806643742
Maruti Celerio,Maruti,Celerio,5,35887,Dealer,Petrol,Automatic,23.1,998,67.04,5,390000,10.48815825675999
Honda Jazz,Honda,Jazz,11,68000,Dealer,Petrol,Manual,16.0,1198,90.0,5,230000,11.127277689932466
Maruti Celerio,Maruti,Celerio,7,32000,Dealer,Petrol,Manual,23.1,998,67.04,5,425000,10.373522431293592
Volkswagen Polo,Volkswagen,Polo,7,59000,Dealer,Diesel,Manual,20.14,1498,88.5,5,490000,10.985309671896763
Hyundai Verna,Hyundai,Verna,3,33000,Dealer,Diesel,Manual,22.0,1582,126.2,5,1090000,10.404293143019792
Maruti Wagon R,Maruti,Wagon R,9,12000,Dealer,Petrol,Manual,18.9,998,67.1,5,265000,9.392745258631441
Renault KWID,Renault,KWID,4,70000,Individual,Petrol,Manual,23.01,999,67.0,5,345000,11.156264806643742
Honda City,Honda,City,6,35000,Dealer,Petrol,Manual,17.4,1497,117.6,5,600000,10.463131911491967
Maruti Wagon R,Maruti,Wagon R,7,40000,Individual,Petrol,Manual,20.51,998,67.04,5,300000,10.596659732783579
Mahindra Thar,Mahindra,Thar,4,44000,Dealer,Diesel,Manual,16.55,2498,105.0,6,699000,10.691967639914864
Volkswagen Vento,Volkswagen,Vento,6,43000,Individual,Petrol,Manual,15.04,1598,103.2,5,489000,10.668978650219241
Hyundai Grand,Hyundai,Grand,3,30000,Individual,Petrol,Manual,18.9,1197,81.86,5,525000,10.308985993422082
Datsun GO,Datsun,GO,3,9605,Individual,Petrol,Manual,19.83,1198,67.0,7,530000,9.17014318222477
Hyundai Creta,Hyundai,Creta,4,195000,Individual,Diesel,Automatic,17.01,1582,126.2,5,1100000,12.180759965737863
Honda Civic,Honda,Civic,15,82000,Individual,Petrol,Manual,13.5,1799,130.0,5,89000,11.314486721293981
Ford Ecosport,Ford,Ecosport,7,78409,Dealer,Petrol,Automatic,16.5,1499,110.0,5,560000,11.269706749224968
Tata Nexon,Tata,Nexon,2,25000,Individual,Diesel,Manual,21.5,1497,108.5,5,750000,10.12667110305036
Hyundai i10,Hyundai,i10,11,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,160000,11.289794413577894
Honda Amaze,Honda,Amaze,4,80000,Individual,Petrol,Manual,17.8,1198,86.7,5,440000,11.289794413577894
Maruti Baleno,Maruti,Baleno,3,33100,Individual,Petrol,Manual,21.4,1197,83.1,5,515000,10.407318772389159
Hyundai Verna,Hyundai,Verna,10,50000,Individual,Petrol,Automatic,15.74,1591,121.3,5,450000,10.819798284210286
Maruti Alto,Maruti,Alto,2,5000,Dealer,Petrol,Manual,23.95,998,67.05,5,420000,8.517393171418904
Ford Aspire,Ford,Aspire,5,37000,Individual,Petrol,Manual,18.16,1196,86.8,5,380000,10.518700218288165
Hyundai i10,Hyundai,i10,12,34402,Dealer,Petrol,Manual,19.81,1086,68.05,5,240000,10.445899048861305
Maruti Wagon R,Maruti,Wagon R,14,42125,Dealer,LPG,Manual,17.3,1061,57.5,5,120000,10.648420406245304
Renault KWID,Renault,KWID,3,21400,Individual,Petrol,Manual,23.01,999,67.0,5,365000,9.97119292889014
Hyundai Grand,Hyundai,Grand,4,30000,Dealer,Petrol,Automatic,18.9,1197,81.86,5,575000,10.308985993422082
Honda Amaze,Honda,Amaze,3,36951,Dealer,Diesel,Manual,24.7,1498,98.63,5,780000,10.517375052110442
Maruti Swift Dzire,Maruti,Swift Dzire,5,50000,Dealer,Diesel,Manual,19.3,1248,73.9,5,525000,10.819798284210286
Hyundai Creta,Hyundai,Creta,5,50000,Individual,Diesel,Manual,19.67,1582,126.2,5,750000,10.819798284210286
Hyundai i10,Hyundai,i10,6,40000,Individual,Petrol,Manual,19.81,1086,68.05,5,325000,10.596659732783579
Renault KWID,Renault,KWID,6,32000,Dealer,Petrol,Manual,20.71,799,53.26,5,245000,10.373522431293592
Honda City,Honda,City,7,100000,Individual,Petrol,Manual,17.4,1497,117.3,5,600000,11.51293546492023
Datsun GO,Datsun,GO,4,44000,Dealer,Petrol,Manual,19.02,1198,67.05,5,255000,10.691967639914864
Hyundai Creta,Hyundai,Creta,6,64907,Dealer,Diesel,Manual,19.67,1582,126.2,5,800000,11.080726161659427
Honda City,Honda,City,6,66983,Dealer,Petrol,Manual,17.4,1497,117.3,5,550000,11.112209063884269
Ford Figo,Ford,Figo,10,38256,Dealer,Petrol,Manual,15.6,1196,70.0,5,220000,10.552081829046976
Mahindra Bolero,Mahindra,Bolero,6,120000,Individual,Diesel,Manual,15.96,2523,63.0,9,473000,11.695255355062795
Renault KWID,Renault,KWID,2,5000,Individual,Petrol,Manual,25.17,799,53.3,5,375000,8.517393171418904
Hyundai Verna,Hyundai,Verna,4,23228,Dealer,Petrol,Manual,17.43,1396,105.5,5,625000,10.053156777054832
Maruti Alto,Maruti,Alto,10,16300,Individual,Petrol,Manual,19.7,796,46.3,5,168000,9.69898173460629
Skoda Rapid,Skoda,Rapid,4,50000,Individual,Diesel,Manual,21.13,1498,108.6,5,850000,10.819798284210286
Maruti Wagon R,Maruti,Wagon R,6,7830,Individual,Petrol,Manual,20.51,998,67.04,5,354000,8.965845494750937
Mahindra Marazzo,Mahindra,Marazzo,2,18000,Individual,Diesel,Manual,17.3,1497,121.0,7,1025000,9.798182590890704
Honda City,Honda,City,11,180000,Individual,Petrol,Manual,17.0,1497,118.0,5,400000,12.100717685412471
Maruti Swift Dzire,Maruti,Swift Dzire,2,10000,Individual,Diesel,Manual,28.4,1248,74.02,5,755000,9.210440366976517
Honda City,Honda,City,11,50000,Individual,Petrol,Automatic,16.8,1497,118.0,5,310000,10.819798284210286
Hyundai i20,Hyundai,i20,5,65000,Dealer,Petrol,Manual,17.19,1197,81.86,5,545000,11.082157933374816
Mahindra Thar,Mahindra,Thar,3,36000,Dealer,Diesel,Manual,18.06,2523,63.0,7,745000,10.491301994830229
Maruti Alto,Maruti,Alto,5,60000,Individual,Petrol,Manual,23.95,998,67.05,5,270000,11.002116507732017
Honda City,Honda,City,6,35000,Dealer,Petrol,Manual,17.8,1497,117.3,5,570000,10.463131911491967
Maruti Wagon R,Maruti,Wagon R,14,53000,Individual,Petrol,Manual,18.9,1061,67.0,5,121000,10.87806606028079
Hyundai i20,Hyundai,i20,8,33135,Dealer,Petrol,Manual,18.5,1197,80.0,5,325000,10.408375583635365
Maruti Eeco,Maruti,Eeco,11,7000,Individual,Petrol,Manual,15.37,1196,73.0,7,230000,8.853808274977197
Maruti Alto,Maruti,Alto,13,110000,Individual,Petrol,Manual,19.7,796,46.3,5,85000,11.608244735642321
Honda City,Honda,City,5,55555,Dealer,Petrol,Manual,17.0,1497,118.0,5,590000,10.92514680003611
Hyundai Grand,Hyundai,Grand,3,48000,Dealer,Diesel,Manual,24.0,1186,73.97,5,625000,10.778977123006351
Maruti Alto,Maruti,Alto,2,15000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,9.61587214452889
Maruti Alto,Maruti,Alto,11,29000,Individual,Petrol,Manual,19.7,796,46.3,5,150000,10.275085591132715
Hyundai Grand,Hyundai,Grand,6,42715,Dealer,Petrol,Manual,18.9,1197,82.0,5,410000,10.662328836291437
Maruti Ciaz,Maruti,Ciaz,4,67238,Dealer,Diesel,Manual,28.09,1248,88.5,5,675000,11.11600871531202
Hyundai i20,Hyundai,i20,5,100000,Individual,Diesel,Manual,22.54,1396,88.73,5,550000,11.51293546492023
Mahindra KUV,Mahindra,KUV,4,35000,Individual,Petrol,Manual,18.15,1198,82.0,6,450000,10.463131911491967
Ford Ecosport,Ford,Ecosport,7,65238,Dealer,Diesel,Manual,22.7,1498,89.84,5,600000,11.085812728597855
Maruti Ciaz,Maruti,Ciaz,5,37000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,550000,10.518700218288165
Hyundai i20,Hyundai,i20,6,25000,Dealer,Diesel,Manual,22.54,1396,88.73,5,525000,10.12667110305036
Renault KWID,Renault,KWID,4,17000,Dealer,Petrol,Manual,25.17,799,53.3,5,300000,9.741027444837728
Ford Figo,Ford,Figo,9,115000,Dealer,Diesel,Manual,20.0,1399,68.0,5,350000,11.652696102959753
Maruti Swift Dzire,Maruti,Swift Dzire,5,35000,Individual,Diesel,Manual,26.59,1248,74.0,5,600000,10.463131911491967
Mahindra Scorpio,Mahindra,Scorpio,3,6345,Dealer,Diesel,Manual,16.36,2179,140.0,7,1425000,8.75557997214314
Hyundai i20,Hyundai,i20,6,60000,Individual,Petrol,Manual,18.6,1197,81.83,5,500000,11.002116507732017
Hyundai i20,Hyundai,i20,9,74357,Dealer,Petrol,Manual,17.0,1197,80.0,5,470000,11.21664654529293
Hyundai i20,Hyundai,i20,3,25000,Individual,Petrol,Manual,17.19,1197,81.86,5,600000,10.12667110305036
Mahindra KUV,Mahindra,KUV,5,65000,Dealer,Diesel,Manual,25.32,1198,77.0,6,345000,11.082157933374816
Maruti Swift,Maruti,Swift,4,100000,Individual,Diesel,Manual,28.4,1248,74.0,5,580000,11.51293546492023
Volkswagen Polo,Volkswagen,Polo,8,23000,Dealer,Petrol,Manual,16.47,1198,73.9,5,350000,10.043292972227004
Tata Nexon,Tata,Nexon,3,47000,Individual,Diesel,Manual,21.5,1497,108.5,5,680000,10.757924157061597
Hyundai Verna,Hyundai,Verna,5,27000,Dealer,Petrol,Manual,17.43,1396,105.5,5,550000,10.203629181337648
Ford Ecosport,Ford,Ecosport,3,18000,Dealer,Diesel,Manual,23.0,1498,98.96,5,1050000,9.798182590890704
Tata Nexon,Tata,Nexon,1,5000,Individual,Petrol,Manual,17.0,1198,108.5,5,750000,8.517393171418904
Ford Ecosport,Ford,Ecosport,7,54000,Dealer,Diesel,Manual,22.7,1498,89.84,5,520000,10.896757843893464
Renault Duster,Renault,Duster,4,51430,Dealer,Diesel,Manual,19.87,1461,83.8,5,625000,10.847996382484268
Honda WR-V,Honda,WR-V,4,36000,Dealer,Petrol,Manual,17.5,1199,88.7,5,625000,10.491301994830229
Hyundai i20,Hyundai,i20,5,60000,Dealer,Petrol,Manual,18.6,1197,81.83,5,515000,11.002116507732017
Hyundai i10,Hyundai,i10,9,35000,Dealer,Petrol,Manual,20.36,1197,78.9,5,245000,10.463131911491967
Honda City,Honda,City,2,9000,Dealer,Petrol,Automatic,18.0,1497,117.6,5,1150000,9.105090961257085
Hyundai Grand,Hyundai,Grand,1,3800,Individual,Petrol,Manual,20.7,1197,81.86,5,600000,8.24301946898925
Maruti Wagon R,Maruti,Wagon R,4,40000,Individual,CNG,Manual,26.6,998,58.16,5,330000,10.596659732783579
Renault KWID,Renault,KWID,4,20914,Dealer,Petrol,Manual,23.01,999,67.0,5,340000,9.948221883876299
Maruti Wagon R,Maruti,Wagon R,3,45455,Dealer,Petrol,Manual,18.9,998,67.1,5,425000,10.72450010409397
Honda Amaze,Honda,Amaze,3,70000,Individual,Petrol,Automatic,18.1,1199,88.7,5,620000,11.156264806643742
Maruti Ignis,Maruti,Ignis,3,20000,Individual,Petrol,Manual,20.89,1197,81.8,5,570000,9.90353755128617
Maruti Alto,Maruti,Alto,14,46000,Individual,Petrol,Manual,19.7,796,46.3,5,110000,10.736418414365376
