car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_price,price_per_km,log_km,engine_per_seat
Hyundai i20,Hyundai,i20,2,7200,Individual,Petrol,Automatic,17.4,1197,81.86,5,750000,13.527829818844937,104.16666666666667,8.881975184248867,239.4
Hyundai i10,Hyundai,i10,9,25000,Individual,Petrol,Manual,20.36,1197,78.9,5,315000,12.660331092405906,12.6,10.12667110305036,239.4
Hyundai i10,Hyundai,i10,9,13000,Dealer,Petrol,Manual,20.36,1197,78.9,5,340000,12.73670383776449,26.153846153846153,9.472781556562168,239.4
Honda Civic,Honda,Civic,14,70000,Individual,Petrol,Manual,13.5,1799,130.0,5,250000,12.429220196836383,3.5714285714285716,11.156264806643742,359.8
Tata Tigor,Tata,Tigor,1,12000,Dealer,Petrol,Manual,20.3,1199,112.44,5,565000,13.244582780038517,47.083333333333336,9.392745258631441,239.8
Hyundai i10,Hyundai,i10,10,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,250000,12.429220196836383,3.125,11.289794413577894,239.4
Maruti Ciaz,Maruti,Ciaz,5,25000,Individual,Diesel,Manual,28.09,1248,88.5,5,670000,13.415034483903348,26.8,10.12667110305036,249.6
Volkswagen Polo,Volkswagen,Polo,7,78000,Dealer,Diesel,Manual,20.14,1498,88.8,5,360000,12.793862088206213,4.615384615384615,11.264476926102367,299.6
Maruti Alto,Maruti,Alto,3,17000,Dealer,Petrol,Manual,22.74,796,47.3,5,315000,12.660331092405906,18.529411764705884,9.741027444837728,159.2
Renault Duster,Renault,Duster,8,110000,Individual,Diesel,Manual,20.45,1461,83.8,5,355000,12.779875885354993,3.227272727272727,11.608244735642321,292.2
Ford Figo,Ford,Figo,6,85000,Individual,Diesel,Manual,25.83,1498,99.0,5,250000,12.429220196836383,2.9411764705882355,11.350418300109132,299.6
Toyota Innova,Toyota,Innova,10,90000,Individual,Diesel,Manual,12.8,2494,102.0,8,415000,12.936036208848487,4.611111111111111,11.407576060361786,311.75
Maruti Vitara,Maruti,Vitara,4,25000,Dealer,Diesel,Manual,24.3,1248,88.5,5,925000,13.73755009757506,37.0,10.12667110305036,249.6
Maruti Alto,Maruti,Alto,9,80416,Dealer,Petrol,Manual,23.95,998,67.05,5,240000,12.388398368982115,2.9844807003581377,11.294980875602253,199.6
Maruti Alto,Maruti,Alto,9,22215,Dealer,Petrol,Manual,19.7,796,46.3,5,170000,12.04355959836804,7.6524870582939455,10.008568028986636,159.2
Audi A4,Audi,A4,11,60000,Dealer,Diesel,Automatic,16.55,1968,140.0,5,1250000,14.038654909278163,20.833333333333332,11.002116507732017,393.6
Maruti Swift,Maruti,Swift,7,62000,Individual,Diesel,Manual,25.2,1248,74.0,5,400000,12.899222326086994,6.451612903225806,11.034905792929415,249.6
Honda City,Honda,City,12,57500,Dealer,Petrol,Manual,17.0,1497,118.0,5,299000,12.608202196848836,5.2,10.959557617938563,299.4
Hyundai i20,Hyundai,i20,5,60000,Individual,Diesel,Manual,21.19,1396,88.73,5,550000,13.217675375388819,9.166666666666666,11.002116507732017,279.2
Hyundai i20,Hyundai,i20,3,4000,Dealer,Petrol,Manual,18.6,1197,81.83,5,710000,13.47302165746721,177.5,8.294299608857235,239.4
Maruti Wagon R,Maruti,Wagon R,3,40000,Individual,Petrol,Manual,20.51,998,67.04,5,375000,12.834683971615659,9.375,10.596659732783579,199.6
Honda City,Honda,City,10,93292,Dealer,Petrol,Manual,17.0,1497,118.0,5,400000,12.899222326086994,4.287613085795138,11.443500357225501,299.4
Maruti Wagon R,Maruti,Wagon R,3,52000,Individual,Petrol,Manual,21.79,998,67.05,5,380000,12.847929163278053,7.3076923076923075,10.859018228147887,199.6
Datsun redi-GO,Datsun,redi-GO,1,10000,Dealer,Petrol,Manual,20.71,799,53.64,5,349000,12.762830066509972,34.9,9.210440366976517,159.8
Maruti Swift,Maruti,Swift,3,48000,Dealer,Diesel,Manual,28.4,1248,74.0,5,830000,13.629182184591333,17.291666666666668,10.778977123006351,249.6
Maruti Wagon R,Maruti,Wagon R,3,9945,Dealer,Petrol,Automatic,20.51,998,67.0,5,460000,13.038983942375959,46.254399195575665,9.204925739274683,199.6
Hyundai Santro,Hyundai,Santro,12,90000,Individual,Petrol,Manual,17.92,1086,62.1,5,127000,11.751950239425476,1.4111111111111112,11.407576060361786,217.2
Ford Figo,Ford,Figo,10,25000,Individual,Petrol,Manual,15.6,1196,70.0,5,230000,12.345838935721968,9.2,10.12667110305036,239.2
Hyundai Creta,Hyundai,Creta,5,52000,Dealer,Diesel,Manual,21.38,1396,88.7,5,935000,13.74830287778897,17.98076923076923,10.859018228147887,279.2
Maruti Ignis,Maruti,Ignis,3,15000,Individual,Petrol,Manual,20.89,1197,81.8,5,440000,12.994532278619134,29.333333333333332,9.61587214452889,239.4
Maruti Wagon R,Maruti,Wagon R,19,123500,Individual,Petrol,Manual,17.3,1061,64.0,5,80000,11.289794413577894,0.6477732793522267,11.724004532183379,212.2
Maruti Swift,Maruti,Swift,6,65122,Dealer,Diesel,Manual,28.4,1248,74.0,5,510000,13.1421679654829,7.8314548078990205,11.084033068411356,249.6
Hyundai Santro,Hyundai,Santro,10,70000,Individual,Petrol,Manual,17.92,1086,62.1,5,140000,11.849404844423074,2.0,11.156264806643742,217.2
Maruti Ertiga,Maruti,Ertiga,6,34520,Dealer,Petrol,Manual,16.02,1373,93.7,7,565000,13.244582780038517,16.367323290845885,10.449323113491568,196.14285714285714
Hyundai i20,Hyundai,i20,6,50000,Individual,Petrol,Manual,18.6,1197,81.83,5,425000,12.959846800844963,8.5,10.819798284210286,239.4
Honda Amaze,Honda,Amaze,7,46532,Dealer,Diesel,Manual,25.8,1498,98.6,5,319000,12.672949516558306,6.855497292186023,10.74791701729286,299.6
Maruti Wagon R,Maruti,Wagon R,3,9700,Individual,Petrol,Manual,20.51,998,67.04,5,420000,12.948012371209098,43.29896907216495,9.179984251961283,199.6
Maruti Alto,Maruti,Alto,9,75000,Individual,Petrol,Manual,19.7,796,46.3,5,165000,12.013706813470414,2.2,11.225256725762893,159.2
Maruti Alto,Maruti,Alto,5,30000,Individual,Petrol,Manual,22.74,796,47.3,5,240000,12.388398368982115,8.0,10.308985993422082,159.2
Honda Jazz,Honda,Jazz,6,127357,Dealer,Diesel,Manual,27.3,1498,98.6,5,235000,12.367345048436391,1.8452067809386214,11.75475729743732,299.6
Tata Nexon,Tata,Nexon,3,10000,Individual,Petrol,Manual,17.0,1198,108.5,5,550000,13.217675375388819,55.0,9.210440366976517,239.6
Maruti Swift Dzire,Maruti,Swift Dzire,4,10000,Individual,Petrol,Automatic,22.0,1197,81.8,5,780000,13.567050480716235,78.0,9.210440366976517,239.4
Ford Ecosport,Ford,Ecosport,7,13000,Dealer,Petrol,Manual,15.8,1499,110.0,5,620000,13.3374763699232,47.69230769230769,9.472781556562168,299.8
Maruti Wagon R,Maruti,Wagon R,9,56890,Dealer,Petrol,Automatic,18.9,998,67.1,5,220000,12.301387370778713,3.8671119704693266,10.94889243537189,199.6
Renault Duster,Renault,Duster,6,113000,Individual,Diesel,Manual,19.64,1461,108.45,5,500000,13.122365377402328,4.424778761061947,11.635151947212842,292.2
Renault KWID,Renault,KWID,1,23323,Dealer,Petrol,Manual,22.3,799,53.26,5,430000,12.971542813248437,18.43673626891909,10.057238152342046,159.8
Maruti Alto,Maruti,Alto,13,100000,Individual,Petrol,Manual,19.7,796,46.3,5,80000,11.289794413577894,0.8,11.51293546492023,159.2
Maruti Wagon R,Maruti,Wagon R,12,55812,Dealer,Petrol,Manual,18.9,1061,67.0,5,240000,12.388398368982115,4.300150505267684,10.929762096145357,212.2
Maruti Swift Dzire,Maruti,Swift Dzire,3,20000,Individual,Diesel,Manual,28.4,1248,74.02,5,720000,13.487007879880162,36.0,9.90353755128617,249.6
Maruti Swift,Maruti,Swift,3,10000,Individual,Petrol,Manual,22.0,1197,81.8,5,640000,13.369225017834633,64.0,9.210440366976517,239.4
Renault KWID,Renault,KWID,2,4500,Dealer,Petrol,Automatic,24.04,999,67.0,5,500000,13.122365377402328,111.11111111111111,8.412054873292933,199.8
Maruti Alto,Maruti,Alto,8,33682,Dealer,Petrol,Manual,22.74,796,47.3,5,235000,12.367345048436391,6.977020366961582,10.424748538023646,159.2
Ford Aspire,Ford,Aspire,6,77506,Dealer,Diesel,Manual,25.83,1498,99.0,5,550000,13.217675375388819,7.096224808401931,11.258123533843245,299.6
Ford Figo,Ford,Figo,9,55261,Dealer,Diesel,Manual,20.0,1399,68.05,5,215000,12.278397958261774,3.890628110240495,10.919840790366809,279.8
Mahindra Scorpio,Mahindra,Scorpio,7,47000,Individual,Diesel,Manual,12.05,2179,120.0,8,670000,13.415034483903348,14.25531914893617,10.757924157061597,272.375
Renault KWID,Renault,KWID,3,20000,Individual,Petrol,Automatic,24.04,999,67.0,5,330000,12.706850963741102,16.5,9.90353755128617,199.8
Mahindra Bolero,Mahindra,Bolero,10,120000,Individual,Diesel,Manual,13.6,2523,63.0,7,400000,12.899222326086994,3.3333333333333335,11.695255355062795,360.42857142857144
Maruti Swift,Maruti,Swift,2,40000,Individual,Petrol,Manual,21.21,1197,81.8,5,525000,13.171155446333852,13.125,10.596659732783579,239.4
Hyundai Grand,Hyundai,Grand,8,40000,Individual,Diesel,Manual,24.0,1120,70.0,5,380000,12.847929163278053,9.5,10.596659732783579,224.0
Maruti Swift Dzire,Maruti,Swift Dzire,4,45000,Dealer,Diesel,Manual,19.3,1248,73.9,5,525000,13.171155446333852,11.666666666666666,10.714439990727769,249.6
Honda Amaze,Honda,Amaze,4,48000,Individual,Petrol,Automatic,18.1,1199,88.7,5,540000,13.199326270390594,11.25,10.778977123006351,239.8
Maruti Wagon R,Maruti,Wagon R,8,72000,Dealer,Petrol,Manual,18.9,998,67.1,5,290000,12.577639650232573,4.027777777777778,11.184435286790631,199.6
Renault KWID,Renault,KWID,5,60000,Individual,Petrol,Manual,23.01,999,67.0,5,215000,12.278397958261774,3.5833333333333335,11.002116507732017,199.8
Mahindra Bolero,Mahindra,Bolero,2,5000,Individual,Diesel,Manual,15.96,2523,62.1,7,790000,13.579789490265188,158.0,8.517393171418904,360.42857142857144
Honda Jazz,Honda,Jazz,6,31000,Dealer,Petrol,Manual,18.7,1199,88.7,5,450000,13.017005083966255,14.516129032258064,10.34177474101152,239.8
Maruti Wagon R,Maruti,Wagon R,5,37500,Individual,Petrol,Manual,20.51,998,67.04,5,350000,12.765691290604371,9.333333333333334,10.53212287826962,199.6
Maruti Swift,Maruti,Swift,8,84000,Individual,Diesel,Manual,22.9,1248,74.0,5,350000,12.765691290604371,4.166666666666667,11.338583982516495,249.6
Maruti Vitara,Maruti,Vitara,3,36000,Dealer,Diesel,Manual,24.3,1248,88.5,5,735000,13.507627138738266,20.416666666666668,10.491301994830229,249.6
Hyundai Verna,Hyundai,Verna,9,60000,Individual,Diesel,Manual,22.32,1582,126.32,5,445000,13.005831808336863,7.416666666666667,11.002116507732017,316.4
Hyundai Verna,Hyundai,Verna,5,52000,Dealer,Diesel,Manual,25.0,1493,113.42,5,680000,13.429849547739444,13.076923076923077,10.859018228147887,298.6
Hyundai i20,Hyundai,i20,4,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,600000,13.304686600863562,8.571428571428571,11.156264806643742,279.2
Renault Duster,Renault,Duster,2,34000,Individual,Diesel,Manual,19.6,1461,108.45,5,900000,13.710151153416941,26.470588235294116,10.434145214930487,292.2
Renault Duster,Renault,Duster,7,60000,Individual,Diesel,Manual,19.01,1461,108.45,5,600000,13.304686600863562,10.0,11.002116507732017,292.2
Maruti Swift,Maruti,Swift,6,78000,Dealer,Diesel,Manual,25.2,1248,74.0,5,465000,13.049794835104816,5.961538461538462,11.264476926102367,249.6
Skoda Octavia,Skoda,Octavia,6,70000,Individual,Petrol,Manual,16.8,1395,138.03,5,410000,12.923914877701906,5.857142857142857,11.156264806643742,279.0
Maruti Swift Dzire,Maruti,Swift Dzire,2,10000,Individual,Diesel,Manual,28.4,1248,74.02,5,810000,13.60479076121576,81.0,9.210440366976517,249.6
Maruti Wagon R,Maruti,Wagon R,5,58000,Individual,Petrol,Manual,20.51,998,67.04,5,350000,12.765691290604371,6.0344827586206895,10.968215530759236,199.6
Maruti Ciaz,Maruti,Ciaz,2,15000,Individual,Petrol,Manual,21.56,1462,103.25,5,875000,13.681980308196241,58.333333333333336,9.61587214452889,292.4
Datsun GO,Datsun,GO,2,23000,Individual,Petrol,Manual,19.83,1198,67.0,5,415000,12.936036208848487,18.043478260869566,10.043292972227004,239.6
Maruti Alto,Maruti,Alto,7,40000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,12.429220196836383,6.25,10.596659732783579,159.2
Hyundai i10,Hyundai,i10,9,35800,Dealer,Petrol,Manual,20.36,1197,78.9,5,265000,12.487488878546145,7.402234636871508,10.485731104959568,239.4
Ford Figo,Ford,Figo,7,36000,Dealer,Diesel,Manual,20.0,1399,68.05,5,235000,12.367345048436391,6.527777777777778,10.491301994830229,279.8
Ford Aspire,Ford,Aspire,2,50000,Individual,Diesel,Manual,26.1,1498,99.23,5,785000,13.573440270649085,15.7,10.819798284210286,299.6
Hyundai i10,Hyundai,i10,12,52000,Dealer,Petrol,Manual,19.81,1086,68.05,5,175000,12.07254696717504,3.3653846153846154,10.859018228147887,217.2
Mahindra XUV500,Mahindra,XUV500,6,70000,Individual,Diesel,Manual,16.0,1997,140.0,7,850000,13.652992804936396,12.142857142857142,11.156264806643742,285.2857142857143
Hyundai i20,Hyundai,i20,3,25000,Dealer,Petrol,Manual,18.6,1197,81.86,5,600000,13.304686600863562,24.0,10.12667110305036,239.4
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,10948,Dealer,Diesel,Automatic,14.84,2143,167.62,5,1350000,14.115615891155079,123.31019364267446,9.301003406873425,428.6
Hyundai i10,Hyundai,i10,13,60000,Individual,Petrol,Manual,20.36,1197,78.9,5,200000,12.206077645517674,3.3333333333333335,11.002116507732017,239.4
Hyundai Verna,Hyundai,Verna,9,70000,Individual,Petrol,Manual,17.01,1591,121.3,5,380000,12.847929163278053,5.428571428571429,11.156264806643742,318.2
Tata Tiago,Tata,Tiago,5,48000,Dealer,Petrol,Manual,23.84,1199,84.0,5,325000,12.691583538230217,6.770833333333333,10.778977123006351,239.8
Maruti Celerio,Maruti,Celerio,4,50000,Individual,Petrol,Manual,23.1,998,67.04,5,350000,12.765691290604371,7.0,10.819798284210286,199.6
Maruti Swift Dzire,Maruti,Swift Dzire,5,52000,Dealer,Diesel,Manual,19.3,1248,73.9,5,680000,13.429849547739444,13.076923076923077,10.859018228147887,249.6
Maruti Swift Dzire,Maruti,Swift Dzire,11,120000,Individual,Petrol,Manual,17.5,1298,85.8,5,200000,12.206077645517674,1.6666666666666667,11.695255355062795,259.6
Ford Ecosport,Ford,Ecosport,6,95945,Individual,Petrol,Automatic,15.63,1499,110.4,5,500000,13.122365377402328,5.211318984835062,11.471540812187497,299.8
Maruti Wagon R,Maruti,Wagon R,5,20673,Dealer,Petrol,Manual,18.9,998,67.1,5,350000,12.765691290604371,16.93029555458811,9.93663215112843,199.6
Mahindra XUV500,Mahindra,XUV500,6,80000,Dealer,Diesel,Manual,15.1,2179,140.0,7,1000000,13.815511557963774,12.5,11.289794413577894,311.2857142857143
Honda City,Honda,City,7,171000,Individual,Diesel,Manual,25.1,1498,98.6,5,530000,13.180634172318978,3.0994152046783627,12.049424683420915,299.6
Ford Aspire,Ford,Aspire,4,5000,Individual,Petrol,Manual,18.16,1196,86.8,5,510000,13.1421679654829,102.0,8.517393171418904,239.2
Hyundai Grand,Hyundai,Grand,2,10000,Individual,Petrol,Automatic,18.9,1197,81.86,5,625000,13.345508528717259,62.5,9.210440366976517,239.4
Hyundai Grand,Hyundai,Grand,6,52312,Dealer,Diesel,Manual,24.0,1120,70.0,5,415000,12.936036208848487,7.9331702095121575,10.865000185131196,224.0
Mahindra Scorpio,Mahindra,Scorpio,12,178000,Individual,Diesel,Manual,12.05,2179,120.0,7,325000,12.691583538230217,1.8258426966292134,12.08954444723597,311.2857142857143
Maruti Swift,Maruti,Swift,8,39569,Dealer,Diesel,Manual,28.4,1248,74.0,5,289000,12.574185427296195,7.303697338825849,10.58582653437947,249.6
Maruti Vitara,Maruti,Vitara,3,38000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,800000,13.592368256649284,21.05263157894737,10.545367754151743,249.6
Volkswagen Vento,Volkswagen,Vento,8,113414,Dealer,Diesel,Manual,20.54,1598,103.6,5,430000,12.971542813248437,3.7914190487946815,11.63880893666048,319.6
Hyundai i20,Hyundai,i20,3,10000,Individual,Petrol,Manual,18.6,1197,81.83,5,790000,13.579789490265188,79.0,9.210440366976517,239.4
Ford Ecosport,Ford,Ecosport,2,6000,Individual,Diesel,Manual,23.0,1498,98.96,5,952000,13.766321364193118,158.66666666666666,8.699681400989514,299.6
Renault Duster,Renault,Duster,5,80000,Individual,Diesel,Manual,19.87,1461,83.8,5,640000,13.369225017834633,8.0,11.289794413577894,292.2
Hyundai Verna,Hyundai,Verna,14,70000,Individual,Petrol,Manual,13.9,1599,103.2,5,125000,11.736077016252437,1.7857142857142858,11.156264806643742,319.8
Renault Duster,Renault,Duster,7,65000,Dealer,Diesel,Manual,20.45,1461,83.8,5,450000,13.017005083966255,6.923076923076923,11.082157933374816,292.2
Hyundai Verna,Hyundai,Verna,3,4000,Dealer,Petrol,Manual,17.0,1591,121.3,5,950000,13.76421831620775,237.5,8.294299608857235,318.2
Honda City,Honda,City,6,65000,Dealer,Diesel,Manual,26.0,1498,98.6,5,500000,13.122365377402328,7.6923076923076925,11.082157933374816,299.6
Hyundai i20,Hyundai,i20,4,26000,Dealer,Petrol,Manual,18.6,1197,81.83,5,540000,13.199326270390594,20.76923076923077,10.165890277802454,239.4
Maruti Swift,Maruti,Swift,7,60000,Dealer,Diesel,Manual,28.4,1248,74.0,5,458000,13.034626646500051,7.633333333333334,11.002116507732017,249.6
Ford Ecosport,Ford,Ecosport,4,36000,Dealer,Diesel,Manual,21.7,1498,98.96,5,850000,13.652992804936396,23.61111111111111,10.491301994830229,299.6
Maruti Swift,Maruti,Swift,6,60000,Individual,Diesel,Manual,25.2,1248,74.0,5,500000,13.122365377402328,8.333333333333334,11.002116507732017,249.6
Maruti Swift Dzire,Maruti,Swift Dzire,6,212000,Individual,Petrol,Manual,19.0,1197,85.8,5,200000,12.206077645517674,0.9433962264150944,12.264346270624157,239.4
Renault KWID,Renault,KWID,1,25000,Individual,Petrol,Manual,23.01,999,67.0,5,300000,12.611541086966115,12.0,10.12667110305036,199.8
Maruti Wagon R,Maruti,Wagon R,9,60000,Individual,Petrol,Manual,18.9,998,67.1,5,220000,12.301387370778713,3.6666666666666665,11.002116507732017,199.6
Tata Tiago,Tata,Tiago,3,20000,Individual,Petrol,Manual,23.84,1199,84.0,5,470000,13.060490101343552,23.5,9.90353755128617,239.8
Maruti Wagon R,Maruti,Wagon R,2,15000,Individual,Petrol,Manual,20.52,1197,81.8,5,510000,13.1421679654829,34.0,9.61587214452889,239.4
Ford Freestyle,Ford,Freestyle,2,5000,Individual,Diesel,Manual,24.4,1498,98.63,5,780000,13.567050480716235,156.0,8.517393171418904,299.6
Maruti Ciaz,Maruti,Ciaz,5,36889,Dealer,Petrol,Manual,20.73,1373,91.1,5,530000,13.180634172318978,14.367426604136735,10.515695790590721,274.6
Ford Ecosport,Ford,Ecosport,6,160000,Individual,Diesel,Manual,22.77,1498,98.59,5,500000,13.122365377402328,3.125,11.982935344196433,299.6
Maruti Wagon R,Maruti,Wagon R,1,10000,Individual,Petrol,Manual,20.52,1197,81.8,5,450000,13.017005083966255,45.0,9.210440366976517,239.4
Tata Tiago,Tata,Tiago,4,35780,Dealer,Diesel,Manual,27.28,1047,69.0,5,350000,12.765691290604371,9.782001117942984,10.48517230524678,209.4
Maruti Wagon R,Maruti,Wagon R,10,130890,Individual,Petrol,Manual,18.9,998,67.1,5,160000,11.982935344196433,1.2224004889601956,11.782120194759637,199.6
Honda City,Honda,City,11,100380,Dealer,Petrol,Automatic,15.6,1497,116.3,5,380000,12.847929163278053,3.785614664275752,11.516728225303156,299.4
Maruti Ciaz,Maruti,Ciaz,5,50000,Individual,Diesel,Manual,28.09,1248,88.5,5,695000,13.451668563394815,13.9,10.819798284210286,249.6
Maruti Wagon R,Maruti,Wagon R,5,34500,Individual,Petrol,Manual,20.51,998,67.04,5,375000,12.834683971615659,10.869565217391305,10.448743588106625,199.6
Maruti Alto,Maruti,Alto,4,10000,Individual,Petrol,Manual,23.95,998,67.1,5,340000,12.73670383776449,34.0,9.210440366976517,199.6
Tata Tiago,Tata,Tiago,3,38000,Individual,Petrol,Manual,23.84,1199,84.0,5,390000,12.873904582205107,10.263157894736842,10.545367754151743,239.8
Hyundai Santro,Hyundai,Santro,11,70000,Individual,LPG,Manual,13.45,1086,62.1,5,150000,11.918397239722838,2.142857142857143,11.156264806643742,217.2
Maruti Wagon R,Maruti,Wagon R,15,49256,Dealer,Petrol,Manual,21.79,998,67.05,5,111000,11.6172944892629,2.2535325645606625,10.804806768480137,199.6
Maruti Wagon R,Maruti,Wagon R,15,60000,Individual,Petrol,Manual,14.0,1061,64.0,5,125000,11.736077016252437,2.0833333333333335,11.002116507732017,212.2
Mahindra Scorpio,Mahindra,Scorpio,5,79200,Dealer,Diesel,Automatic,15.4,2179,120.0,7,1150000,13.955273369904273,14.52020202020202,11.279744203985432,311.2857142857143
Honda City,Honda,City,4,35000,Individual,Petrol,Manual,17.4,1497,117.3,5,750000,13.527829818844937,21.428571428571427,10.463131911491967,299.4
Datsun GO,Datsun,GO,6,61107,Dealer,Petrol,Manual,19.02,1198,67.05,5,350000,12.765691290604371,5.727658042450129,11.020398069485614,239.6
Maruti Swift,Maruti,Swift,6,95000,Individual,Diesel,Manual,25.2,1248,74.0,5,480000,13.081543466215237,5.052631578947368,11.461642696843066,249.6
Mahindra Scorpio,Mahindra,Scorpio,7,92000,Dealer,Diesel,Manual,10.5,2609,120.0,7,595000,13.296318365198623,6.467391304347826,11.429554725537322,372.7142857142857
Maruti Alto,Maruti,Alto,12,50000,Individual,Petrol,Manual,19.7,796,46.3,5,175000,12.07254696717504,3.5,10.819798284210286,159.2
Hyundai Grand,Hyundai,Grand,5,65000,Dealer,Petrol,Manual,18.9,1197,82.0,5,475000,13.07107218827772,7.3076923076923075,11.082157933374816,239.4
Renault Duster,Renault,Duster,9,48000,Dealer,Diesel,Manual,19.64,1461,108.45,5,375000,12.834683971615659,7.8125,10.778977123006351,292.2
Maruti Swift,Maruti,Swift,9,40000,Individual,Diesel,Manual,22.9,1248,74.0,5,390000,12.873904582205107,9.75,10.596659732783579,249.6
